MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
22.7,32.9,1,57,30,41,57,44,1013.4,1010.8,29.2,31.5,No,No
22.9,33.2,0.4,54,26,33,54,53,1012.8,1009.5,29,30.5,No,No
25,31.8,0,43,20,30,52,43,1011.1,1008.1,29.2,31.4,No,No
23.3,32.6,0,41,13,31,57,55,1010.6,1007.4,29.3,30.1,No,No
23.4,32.9,0,35,9,24,59,49,1008.6,1006.1,29,30.3,No,No
24.4,34.2,0,41,13,26,57,52,1008.4,1006.1,30.7,31.5,No,No
26.7,32.8,0,35,17,19,66,53,1009.4,1007.2,28.9,31.2,No,No
25.8,33,0,39,19,33,58,53,1010.7,1008.4,30,32.2,No,No
27.1,33.2,0,44,24,33,62,61,1011.6,1009.3,30.6,31.5,No,No
25.5,33.2,0,39,17,31,58,63,1010.2,1006.6,30.5,31.7,No,No
27,33.6,0,39,15,26,67,62,1008.3,1005,30.3,32.1,No,No
25.8,34.3,0,61,17,37,56,50,1008.6,1006.4,31.5,33.3,No,Yes
23.4,33.4,21.8,54,30,35,63,50,1009.8,1006.5,27.9,32,Yes,No
26,33.3,0,63,24,41,63,52,1008.1,1005.4,28.7,31.6,No,No
26.3,35.8,0.2,57,19,31,52,37,1006,1001.5,30.2,34.3,No,No
24.7,26.3,0,63,39,30,72,93,1002,998.8,25,22.4,No,Yes
21.8,30.5,39,59,24,17,73,56,1000.3,998.9,24.3,29.5,Yes,No
24.3,32,0.2,33,9,20,75,69,1002.3,999.2,29.4,31.1,No,Yes
25.3,30.9,38.2,44,13,13,74,89,1005.7,1002.9,28,27.4,Yes,Yes
24.9,29.7,10,50,17,31,66,62,1006.4,1003.6,27.3,28.6,Yes,No
23.1,30.9,0,46,28,33,61,61,1008.1,1005.7,28.3,29.1,No,No
24.3,30.4,0,44,26,31,62,58,1009.6,1007.4,28.5,28.9,No,No
22.5,30.1,0.4,50,26,28,64,68,1009.2,1006.8,27.8,27.8,No,Yes
22.8,30.1,7,59,20,35,83,65,1008.7,1006.8,25.8,28.3,Yes,No
24.2,31.3,0.8,46,28,35,64,65,1009.8,1006.4,29,30.5,No,Yes
24.6,29.2,16,48,26,17,83,86,1011.5,1009.4,27.7,28.3,Yes,Yes
25.3,30.6,22.8,41,26,28,78,70,1011.8,1009.5,28.6,30.2,Yes,Yes
24.3,31.1,1.2,43,15,30,72,72,1011.1,1008.7,28.2,29.6,Yes,No
23.6,30.7,0,41,13,28,61,65,1011.8,1009.2,27.6,29.2,No,No
22.2,30.1,0,37,13,28,62,58,1011.7,1008.8,26.9,29.2,No,No
21.8,30.2,0,33,13,24,67,60,1010.2,1006.1,27.6,29.4,No,No
23.7,31.1,0,31,13,22,63,58,1007.5,1003.8,28.1,30,No,No
26.6,32,0,39,15,13,70,74,1006.1,1003,29.6,28.7,No,Yes
22.7,30.1,7,46,13,20,83,87,1006.7,1004.7,27.4,27.2,Yes,Yes
24,27.9,164.6,50,30,15,94,86,1007.1,1005,25,26.8,Yes,Yes
24.6,28.9,69.8,54,11,7,96,92,1005.5,1002.6,25.7,27,Yes,Yes
25.5,31.8,28,35,4,19,86,78,1005.4,1002.8,28.1,30.4,Yes,Yes
25.9,30.1,6,39,17,20,85,82,1008.2,1006,28.7,29.3,Yes,Yes
24.5,31.2,3.6,44,11,30,78,69,1009.7,1007.4,28,29.5,Yes,No
24.1,30.8,0.6,52,17,31,75,74,1011.5,1009.1,27.7,28.8,No,No
23.3,30.9,0.2,44,15,31,67,67,1012.9,1010,27.4,27.6,No,No
22.8,30.1,0,35,20,26,61,67,1012.5,1008.7,27.4,28.3,No,No
22.7,30.1,0,35,13,26,62,64,1012,1008.8,27.6,29,No,No
24.4,30.9,0.4,39,20,28,69,62,1011.9,1009.5,28.3,29.4,No,No
23.2,30.8,0,33,20,26,57,56,1012.2,1009.3,27.8,29.9,No,No
24.6,31.5,0,41,17,30,64,59,1011.7,1008.1,27.9,29.9,No,No
22.3,31.6,0,35,15,30,59,59,1012.3,1008.7,27.9,30.1,No,No
22.9,31.3,0,46,30,28,63,59,1013,1010.7,29.1,30.4,No,No
22.9,28.7,0.2,50,22,19,72,89,1015.3,1012.4,25.8,25.8,No,Yes
22.5,30.9,3.2,44,20,31,67,59,1014.1,1010.4,26.9,29.9,Yes,No
22.1,30.8,0,52,20,33,60,44,1013,1009.9,27.6,30,No,No
20.9,31.3,0,41,19,22,60,49,1013,1009.1,27.1,30.8,No,No
22.9,30.2,0.2,33,17,15,59,52,1011.3,1008.3,25.9,29.6,No,No
25.3,29.6,0,48,31,28,55,63,1008.2,1006.3,27.4,28.7,No,No
23.9,30.2,0,44,26,20,60,54,1010.9,1008.5,26.5,29.5,No,No
24.4,30.2,0,39,17,15,62,57,1012.3,1009.6,26.8,28.9,No,No
21.6,30.2,0,39,17,26,60,64,1013.5,1010.3,28.1,27.9,No,No
20.3,30.8,0,37,17,28,58,57,1014.5,1010.6,26.9,29.2,No,No
21.3,31.2,0,37,17,30,63,59,1014.5,1010.9,27.4,29,No,No
20.6,30.5,0,31,6,22,61,43,1014.3,1010.7,27.6,29.4,No,No
20.7,31.7,0,28,7,15,66,35,1015.3,1011,28,30.6,No,No
22.6,30.6,0,26,11,15,65,57,1015.9,1012.5,27.9,29.8,No,No
23.2,31.3,0,37,15,28,64,55,1016.8,1014,28.4,30.9,No,No
22.9,33.1,0,44,17,31,56,53,1015.6,1011.4,28.2,31.5,No,No
25.9,30.2,0,52,22,24,63,93,1013.6,1010.4,27.6,24.9,No,Yes
22.9,28.3,16.6,41,17,20,93,76,1013.1,1010,24.2,27.4,Yes,Yes
23.3,30,1.8,44,24,28,76,69,1013.3,1010.5,26.4,29.4,Yes,Yes
22.9,30.1,49.8,37,20,24,76,69,1013.9,1011.5,27.4,28.2,Yes,No
24,29.7,0,41,20,15,74,72,1013.1,1009.3,27.9,28.3,No,Yes
22.2,26.8,21.4,33,11,20,96,80,1012.6,1010,23.7,26.8,Yes,Yes
22.5,28.1,53,35,28,17,95,76,1011.9,1009.6,23.2,27.5,Yes,Yes
21.9,29.8,22.8,31,11,20,93,81,1012.9,1009.9,25.2,27.6,Yes,Yes
24.1,30,5,26,6,17,94,72,1014.2,1011.1,25.9,29.4,Yes,No
25.4,30.2,0.2,31,2,24,75,78,1014.6,1012.9,29.2,29.3,No,No
24.7,30.2,0,33,11,28,81,69,1015.6,1013,27.2,29.6,No,No
24.3,30.4,0,41,15,30,73,66,1015,1011.8,27.8,29.4,No,No
23.4,30.4,0,37,17,24,70,56,1014.4,1010.8,27.6,30,No,No
22,30.1,0,39,15,28,70,65,1013.7,1010.4,27.1,29,No,No
21,30.2,0,35,17,26,63,59,1014.3,1010.6,26.5,29.4,No,No
22.1,31,0,43,17,28,68,62,1014.4,1011,27.3,29.7,No,No
24.4,29.9,0,39,13,31,88,64,1015.5,1012.1,25.1,28.5,No,Yes
24,30.3,1.6,39,13,19,68,59,1015.2,1011.6,26.9,30,Yes,No
21.7,30.8,0,46,15,30,68,60,1014.4,1011.2,27.3,29.5,No,No
23,30.7,0,46,20,33,66,57,1014.5,1011.4,27,29.9,No,No
23,30.2,0.4,43,22,31,61,58,1014.2,1010.5,27.2,28.8,No,No
21.3,30.2,0,43,13,28,68,59,1013.2,1009.4,27,28.7,No,No
25,30.4,0,39,22,17,75,85,1010.3,1007,26.7,25.6,No,Yes
23.1,28.1,30.4,46,17,17,94,87,1008.9,1005.4,25.2,27.1,Yes,Yes
22.9,27.9,174.6,93,44,22,100,73,997,1002,23.8,27.7,Yes,Yes
22.9,29.9,5.6,31,17,17,63,54,1010.8,1007.7,25.8,29.8,Yes,No
23.4,29.2,0,31,19,20,75,73,1013.9,1011.1,27.2,27.9,No,No
23.8,28.9,0,31,17,20,78,73,1014.8,1012,26.2,28.2,No,No
23.3,29.8,0,30,15,20,69,63,1016.4,1013.5,27.5,28.7,No,No
22.5,29.1,0,31,13,24,71,67,1015.9,1013.1,27,28.1,No,No
23,28.9,0,31,13,20,63,58,1016.3,1013.3,27.3,27.9,No,No
20.6,28.9,0,33,15,22,58,52,1016.1,1013.5,26.3,28.2,No,No
19.9,28.7,0,46,15,26,65,53,1017,1014.4,25.6,27.7,No,No
22.3,27,0,30,13,22,68,64,1017.5,1014.4,25,26.3,No,No
22.2,29.6,0,NA,13,17,70,65,1014.8,1011.2,25.9,28.1,No,No
23.1,28.3,0,39,13,24,79,74,1013.8,1010.8,25.6,25.9,No,Yes
22.8,29.5,1.4,37,19,28,77,64,1014.7,1011.1,25.2,28.8,Yes,No
22.5,30.1,0.2,33,13,19,71,72,1015.4,1011.9,26.8,27.3,No,No
22.3,29.8,0,33,11,24,70,73,1016.3,1012.7,27,27.2,No,No
20.6,29,0,35,9,20,62,58,1016.4,1012.8,25.3,27.8,No,No
19.1,29.8,0,33,13,24,63,60,1015.5,1011.2,25.9,27.9,No,No
20.5,29.8,0,33,6,26,66,64,1015.1,1010.9,25.8,28.1,No,No
21.3,29.5,0,28,7,15,77,66,1014.4,1011.1,26.5,29,No,No
22.7,29.2,0,28,13,19,74,68,1011.8,1007.1,27,28.5,No,No
21.3,27.6,0,52,35,22,30,24,1012.5,1008.4,22.8,27.1,No,No
16.9,25.4,0,39,19,13,30,25,1017.2,1014,20.2,25.4,No,No
12.4,26.1,0,31,6,24,48,34,1020.2,1017.3,21.3,24.9,No,No
13.2,26.9,0,30,4,17,53,35,1019.8,1016.4,21.9,26.1,No,No
14.9,27.1,0,30,6,20,58,51,1018.1,1014.6,23.3,25.8,No,No
16.4,28.1,0,35,15,28,60,52,1017.5,1013,23.6,26.8,No,No
16.6,27.1,0,39,9,20,60,55,1018.1,1015.3,22.9,25.6,No,No
18.8,28.8,0,44,17,33,64,58,1018.8,1015.6,25,27.5,No,No
17.7,29.1,0,43,17,28,63,53,1019.2,1015.9,25,27.5,No,No
19.7,29.1,0,37,13,28,60,58,1019.9,1016.6,25,26.4,No,No
21.2,28,0.8,44,17,17,66,62,1019.3,1016.1,24.1,25.4,No,Yes
20.1,28.1,4,52,17,19,63,61,1017.9,1014.5,24.6,25.9,Yes,No
19.9,28.9,0,44,20,30,63,63,1017.8,1015.1,25.3,26.4,No,No
19.8,29.3,0,44,19,28,60,59,1018.9,1016.8,24.9,26.4,No,No
21.9,28.6,1,57,20,28,62,48,1020.7,1018.2,25,27.8,No,No
19.3,25.3,0.4,50,15,24,77,61,1020.6,1017.4,22,24.9,No,Yes
18.9,28.2,3,43,17,26,65,58,1020.2,1017.2,23.7,26.3,Yes,No
18.9,28.3,0,48,19,20,63,70,1019,1016.2,24.5,23.6,No,No
17,28.3,0,41,11,28,71,49,1018.4,1015.4,22.8,27,No,No
17.7,28.4,0,39,13,30,67,63,1018.3,1015.3,24.1,26.2,No,No
21,27.7,1,35,11,15,73,79,1018.3,1014.9,23.9,24.3,No,No
19,28.5,0,26,6,15,76,66,1018,1014.2,24.8,27.2,No,No
18.5,28.5,0,28,6,19,85,59,1019.2,1016.3,24,27.4,No,No
20.3,28.4,0,44,19,30,64,55,1020.1,1017.1,24.8,26.4,No,No
18.9,28.3,0,43,13,30,66,62,1019.1,1015.5,24.6,26.6,No,No
19,28.4,0,35,13,26,69,67,1019.2,1015.3,24.2,26.8,No,No
17.7,28.5,0,37,13,28,70,56,1018.7,1015.5,24,27.1,No,No
17.2,28.7,0,41,9,33,67,52,1017.9,1014.6,23.9,27.2,No,No
17.2,27.2,0,31,11,13,76,95,1017,1014.9,22.8,21.7,No,Yes
19,28.1,9.4,31,11,24,73,67,1016.6,1013.5,23.6,25.5,Yes,No
21.3,28.8,0,30,13,24,75,74,1016.2,1013.8,24.3,25.6,No,No
19.4,28.3,0,30,13,24,78,71,1017,1014,24.4,26.2,No,No
17.9,28.6,0,41,13,28,72,61,1018.6,1015,23.7,26.5,No,No
19.7,29.1,0,46,13,28,67,55,1018.3,1015.1,25.1,27.3,No,No
19,28.8,0,46,20,28,62,48,1018,1014.6,24.7,26.2,No,No
18.8,25.7,0,26,9,15,61,44,1017.8,1015.3,22.4,25.3,No,Yes
18.8,20.3,1.6,41,11,20,88,91,1017.5,1014.2,19.3,19.6,Yes,Yes
16.5,19.7,7.2,46,17,20,72,91,1014.9,1011.6,18.6,17.6,Yes,Yes
16.6,24.1,31.8,39,2,17,92,66,1015.2,1012,18.4,23.4,Yes,No
18.3,26.8,0,44,17,22,58,56,1015.4,1012.1,23.1,25.3,No,No
16.6,26.9,0,39,17,24,65,60,1015,1012.6,23,26,No,No
20.3,26.9,0,39,24,22,74,72,1015.1,1012.3,24,24.9,No,Yes
17.9,20.1,3.4,50,39,28,85,88,1015.5,1013.2,18.3,19.2,Yes,No
18,21.4,0.4,41,20,20,62,49,1018.1,1015.2,18.8,20.9,No,No
16.7,23.1,0,28,17,9,45,41,1019.9,1018.2,19.9,22.7,No,No
16.3,19.4,0.6,39,11,17,75,77,1023.7,1020.7,16.3,16.2,No,No
13.9,24.6,1,35,13,22,48,51,1022.5,1019.3,19.3,23.8,No,No
14.5,25.9,0,41,15,28,62,50,1022,1018.6,20.6,24.6,No,No
13.8,26.7,0,30,11,20,74,62,1020.5,1017,20.7,24.9,No,No
15,26.3,0,30,7,17,76,57,1020.1,1016.4,21.2,24.9,No,No
15.5,26.2,0,31,6,22,81,57,1019.4,1016.2,20.7,25.1,No,No
15.1,25.6,0,26,6,20,80,58,1018.9,1015,21.4,24.8,No,No
14.6,27.4,0,28,6,15,86,46,1018.4,1014.2,21,26.8,No,No
15,27,0,39,28,15,29,32,1019.8,1017.1,20.3,26.3,No,No
14.4,25,0,33,7,24,41,47,1022.2,1018.9,19.9,23.2,No,No
12.2,25.9,0,39,0,26,62,59,1019.9,1016.2,20.4,25,No,No
16,26.9,0.8,26,0,13,81,50,1016.4,1011.9,21.5,26.2,No,No
15,25.4,0,46,35,28,25,19,1017.5,1014.4,20.1,25,No,No
14.3,23.4,0,37,20,19,31,21,1022.1,1019,17.7,22.9,No,No
10.5,22.8,0,35,13,24,26,38,1024.4,1020.9,18.9,21.8,No,No
8.3,24.3,0,31,7,15,48,36,1022.5,1019.3,16.8,23.1,No,No
15.5,24.2,0,61,11,17,55,62,1020.9,1017.5,21.3,23.6,No,No
14.6,26.5,0.4,43,13,28,66,53,1020,1016.4,21.1,24.9,No,No
13.7,25.7,0,26,11,19,69,57,1019.1,1015.5,20.7,24.2,No,No
12.8,26.5,0,28,0,17,83,41,1017.8,1014.2,19,25.3,No,No
11.1,26.1,0,35,19,13,24,12,1017.6,1013.2,20.4,25.9,No,No
9.8,24.1,0,28,7,17,63,48,1017.6,1013.2,18.6,22.5,No,No
10.4,25.2,0,31,0,17,75,50,1016,1011.9,17.9,23.6,No,No
11.1,25.6,0,41,26,17,21,14,1017.6,1014.5,19.7,25.3,No,No
10.4,24.1,0,33,15,20,21,41,1020.8,1017.6,18.3,22.7,No,No
10,23.2,0,33,0,26,55,37,1021.6,1017.9,18.1,21.9,No,No
8.8,25.2,0,35,7,26,61,52,1019.9,1016.8,18.2,23.1,No,No
12.2,23.8,0,37,13,22,46,49,1021.7,1019.6,20.3,23.1,No,No
16.1,24.9,0,43,17,30,66,68,1019.5,1017.2,22.8,22.5,No,No
14.7,25.7,0,26,2,20,64,60,1019.7,1016.3,21.7,24,No,No
14.9,27.4,0,30,13,13,77,54,1019.2,1015.2,22.3,26.6,No,No
14.6,26.3,0,48,28,13,19,14,1020.2,1015.8,20.1,26,No,No
8.9,23.1,0,33,13,26,25,32,1020.9,1017.4,18.8,21.5,No,No
7.3,22.8,0,28,0,17,62,37,1021.2,1018,16.2,22.1,No,No
9,23.4,0,28,9,20,67,47,1021.5,1017.8,17.5,22.3,No,No
9.6,25,0,30,2,15,69,47,1020.7,1016.5,18.4,24.2,No,No
10.6,25.2,0,43,13,31,65,53,1019.3,1015.6,20,23.2,No,No
12,25.7,0,33,9,7,78,85,1018.8,1017,19.3,21.1,No,Yes
18.8,25.9,5.4,46,28,33,79,58,1022,1019.5,22.1,24.4,Yes,No
17,26.5,0,33,17,22,66,64,1023.8,1020.4,23,24.5,No,No
16.5,26.4,0,39,9,20,71,58,1022.7,1019.2,21.7,25.7,No,No
14.9,25.8,0,37,11,28,69,64,1022.2,1018.9,21.8,24.1,No,No
13.6,26.3,0,31,9,22,61,52,1021.7,1018.7,21.1,24.1,No,No
14.3,26.3,0,35,15,26,67,56,1021.4,1017.4,21.3,24.3,No,No
14.3,26,0,31,6,22,75,56,1019.8,1015.7,20.8,24.3,No,No
14,26.9,0,28,9,15,75,55,1018.4,1015,22.7,26,No,No
15.1,28.4,0,37,13,19,49,40,1019.6,1015.8,21.9,27.2,No,No
19.1,26,0,48,24,30,63,58,1021.4,1019.2,22.4,24.5,No,No
19.2,26.1,0,50,26,33,56,50,1022.5,1019.4,22.7,24.6,No,No
17,27.6,0,48,19,35,59,56,1023.3,1020.4,23.1,25.1,No,No
17.3,26.7,0,52,22,35,55,56,1024.7,1020.9,22.2,23.3,No,No
17.3,27,0,56,19,30,55,56,1024,1020.8,22.8,23,No,No
12.9,26.5,0,54,11,35,54,50,1023.9,1020.4,20.3,24.5,No,No
14.5,24.8,0,39,9,28,55,49,1023.8,1020,19.7,23.9,No,No
14.7,26.5,0,57,19,30,56,49,1022.5,1018.2,21.6,24.9,No,No
14.1,26.3,0,37,7,30,63,54,1021,1017,21.2,23.9,No,No
13,25.7,0,31,9,22,68,57,1020.3,1017.7,21.5,23.7,No,No
13.5,26.2,0,48,24,28,60,58,1021.3,1019,22.2,24.5,No,No
19.3,26.7,0,59,28,31,61,54,1022,1019.3,22.8,24.9,No,Yes
18.7,21.8,12.6,39,7,13,97,96,1019.6,1015.4,19.2,21.3,Yes,Yes
19,26.6,37,30,17,17,83,62,1014.4,1010.5,21.8,25,Yes,No
18.2,27.3,0,37,28,17,28,24,1015.4,1011.2,21.2,26.6,No,No
14,26.4,0,41,26,7,38,25,1018.6,1014.1,19.3,25.9,No,No
11.3,25.5,0,33,20,24,39,34,1019.9,1014.2,19.9,24.1,No,No
11.2,24.6,0,31,4,24,59,56,1018.8,1015.6,20.1,23,No,No
17.1,25,0,31,17,20,59,52,1019.1,1015.6,21.3,23.5,No,No
16.3,25.7,0,35,17,28,70,58,1020.4,1016.6,21.2,23.4,No,No
14.9,24.9,0,37,7,30,60,63,1021,1016.9,21.5,23,No,No
14.5,26.4,0,39,11,30,78,47,1020.2,1016.2,20.9,24.2,No,No
13.6,26.3,0,41,6,31,61,57,1020.5,1016.2,22,24.4,No,No
13.3,26.6,0,37,2,28,65,43,1018.4,1014.6,21.6,24.7,No,No
12.3,27.9,0,28,15,20,57,30,1018.3,1013.6,20.9,26.6,No,No
11.5,26.4,0,39,13,30,24,42,1019.3,1015.9,22.4,23.5,No,No
11.2,26.8,0,41,13,28,62,51,1020.5,1016.6,21,24.7,No,No
14,26.2,0,39,2,30,62,36,1020.4,1016.1,20.8,24.8,No,No
13.9,26.2,0,37,7,30,59,29,1018.8,1014.6,22.4,24.7,No,No
12.9,25.6,0,30,11,19,55,47,1019.4,1016.1,22.6,24.6,No,No
13.4,27.6,0,28,2,15,64,39,1018.7,1013.4,22,26.8,No,No
14.1,29.2,0,39,30,20,22,11,1017.6,1012.9,22.3,28.4,No,No
12,25.7,0,31,7,26,58,52,1016.9,1012.5,22,24.1,No,No
12.6,26.3,0,31,6,13,56,43,1017.2,1014,22.7,25.1,No,No
13.9,25.8,0,35,17,22,56,53,1019.7,1017.1,24.1,24.7,No,No
21.1,26.7,0,37,26,30,56,55,1021.7,1017.8,24.9,25.4,No,No
18.4,26.4,0,39,13,30,63,58,1019,1015.2,24.6,25.6,No,No
18.9,26.5,0,33,17,26,66,65,1019.4,1015.3,23.9,24.6,No,No
19.2,26.9,0,30,15,20,67,50,1018,1014.5,23.8,26.2,No,No
16.1,27.3,0,30,0,20,66,60,1017.8,1014.4,24,25.7,No,No
17,27.7,0,30,0,19,67,60,1018.5,1016,24.7,26.5,No,No
19.7,27.6,0,37,13,30,60,54,1019,1016.4,25.1,25.9,No,No
16.2,27.1,0,41,15,31,56,53,1019.3,1015.4,23.4,25.3,No,No
15.3,27.9,0,43,19,31,56,59,1017.9,1014.1,23.7,25.8,No,No
17.2,27.9,0,35,15,30,62,64,1017.7,1013.6,24.3,25.4,No,No
15,30.2,0,33,6,28,59,26,1017.5,1013.6,24.4,29.2,No,No
13.2,32.5,0,31,2,17,44,30,1018.5,1013.7,25.2,29.9,No,No
15.3,27.7,0,31,17,17,63,59,1019.6,1015.3,25,26.1,No,No
15.9,28,0,33,7,28,61,61,1018.6,1013.3,25.5,27.1,No,No
21,28,0,44,24,30,64,55,1019,1016.9,25.7,26.5,No,Yes
20.5,27.7,5.2,43,24,31,64,59,1018.8,1015.4,24.8,25.9,Yes,No
19.2,28.6,0,48,17,31,64,57,1020,1016.9,24.3,26.3,No,No
20.4,28.1,0.2,NA,28,24,75,60,1020.2,1016.4,24,27,No,No
22,29.3,0,39,20,26,72,64,1018.1,1014.2,25.4,27.3,No,No
20.8,29.6,0,28,9,13,68,53,1016.6,1012.5,26.1,28.1,No,No
19.8,29.6,0,33,9,20,70,56,1017.2,1013.5,25.7,28,No,No
21.1,28.6,0,37,17,24,62,57,1018.8,1015.5,25.8,26.6,No,No
20,28.4,0,39,22,30,52,53,1019.2,1016,25.6,26,No,No
18.7,27.8,0,37,17,30,43,53,1020.4,1016,25,26,No,No
16.1,28.5,0,37,13,30,44,51,1018.9,1014.9,25.2,26.5,No,No
15.8,27.7,0,31,13,20,56,47,1017.5,1015.1,24.8,26.2,No,No
20.5,28.6,0,39,24,30,55,52,1017.5,1014.7,26,26.5,No,No
20.9,28.8,0,35,17,24,61,55,1017.8,1014.6,26.3,26.8,No,No
20.4,28.4,0.4,41,20,31,65,52,1017.9,1014.9,25.6,27.5,No,No
18.1,28.3,0,44,15,31,49,48,1017.3,1012.6,24.8,26.7,No,No
17.8,28.3,0,41,11,31,57,49,1015.3,1011.5,25,27.2,No,No
21,29.8,0,30,13,17,62,51,1015,1011.3,26.8,28.6,No,No
18.7,29.7,0,41,11,28,66,62,1014.6,1012.5,26.3,27,No,No
22.5,29.1,0,39,22,28,64,57,1017,1013.2,26.5,27.8,No,No
22.8,29.5,0,33,15,24,55,60,1016.8,1013.6,27.4,26.5,No,No
22.2,28.5,0.8,33,20,20,71,50,1018.3,1013.4,24.7,27.5,No,No
22.5,29.8,0,33,22,7,60,59,1016,1013.2,26.8,26.6,No,No
22.4,32.9,0,33,19,17,70,54,1013.7,1009.2,26.5,30,No,No
19.9,31,0,41,26,33,9,25,1016.5,1011.8,26.6,28.7,No,No
15.8,29.1,0,39,11,30,39,39,1018,1013.9,24.8,27.8,No,No
15.7,29.5,0,35,17,26,55,36,1018.9,1014.5,25.7,27.8,No,No
17.7,30.7,0,48,17,31,48,46,1020.1,1016.8,27.1,28.1,No,No
19.9,29.7,0,56,31,39,40,48,1021.3,1017.5,26.2,27.9,No,No
19.9,29.9,0,56,31,33,40,45,1021.4,1017.2,26.6,27.7,No,No
20.3,29.3,0,52,30,35,49,45,1021.1,1017.8,26.1,27.7,No,Yes
19.2,29,1.2,44,17,35,74,39,1021.2,1017.3,22.7,27.4,Yes,No
19,28.8,0,46,17,33,49,54,1019.6,1015.5,26.2,26.5,No,No
18.3,28.9,0,37,11,28,43,47,1020,1016.7,25.7,27,No,No
18.4,29,0,39,20,28,55,51,1019.9,1016.2,26.4,27,No,No
19.6,29,0,31,17,26,54,52,1018.1,1014.3,26.6,27.4,No,No
17.3,29.1,0,35,13,17,59,50,1016.1,1012.1,26,28.3,No,No
20.5,29.9,0,35,19,15,54,67,1015.2,1012,27.5,28.2,No,No
20.7,30,0,31,9,15,61,48,1014.6,1011.8,27.3,29.7,No,No
22.7,30,0,43,22,20,64,54,1014.9,1011.7,26.5,28.5,No,No
22.9,30,0,31,17,24,60,58,1015.2,1011.9,27.7,27.8,No,No
23.5,30.1,0,35,20,26,60,56,1015.1,1011.2,27.2,28.4,No,No
23.6,32.3,0,37,13,24,64,63,1015,1011.2,27.9,29.7,No,No
24.2,31,0,35,17,22,63,57,1016.4,1013.3,28.3,29.4,No,No
24.8,30.9,0,39,26,28,71,59,1018,1013.9,25.5,28.8,No,No
22.9,28.9,0.2,41,22,28,64,70,1017.1,1013.7,26.9,27.1,No,Yes
22,29.6,17,35,20,24,59,59,1015.9,1012.3,27.2,27.6,Yes,No
19.1,30.1,0,31,13,9,62,44,1015.8,1013,26.9,28.7,No,No
19.5,29.8,0,39,17,31,63,57,1017.5,1014.4,27.1,28.8,No,No
24.2,30.6,0,44,19,31,59,56,1017.5,1014,28,28.7,No,No
20.6,30.2,0,44,24,31,51,49,1016.2,1013.4,27.6,28.5,No,No
20.5,30.1,0,41,15,30,46,52,1015.7,1012.3,27.1,28.2,No,No
20,29.8,0,39,19,28,57,56,1014.7,1012.1,27.6,28.2,No,No
23.2,30.3,0,41,22,31,58,56,1015.3,1013.1,27.9,28.6,No,No
23.3,30.4,0,39,17,26,57,54,1017.1,1014.7,28.1,28.9,No,No
23.4,30.4,0,33,20,19,60,42,1016.7,1012.8,28,29.5,No,No
22.5,31.2,0,33,15,19,54,46,1013.7,1009.4,28,29.1,No,No
24.1,31.8,0,31,15,20,58,34,1013.3,1009.9,27.4,31.4,No,No
24.6,33.4,0,35,20,24,67,61,1015.2,1011.9,29.2,31.3,No,No
26.2,32.8,0,35,24,22,63,52,1015.8,1012.2,30,31.5,No,No
26.1,31.9,0,44,20,22,62,52,1016.5,1011.8,29.6,30.5,No,No
25.1,32,0,35,17,24,59,53,1015.4,1011.5,28.5,30.1,No,No
24.7,32.2,0,37,11,31,62,60,1014.4,1011.4,28.6,30.2,No,No
25.1,31.9,0,41,19,30,64,60,1015.2,1012.5,29.1,30.2,No,No
25,31.9,0.2,44,28,31,60,57,1014.2,1011.2,30.1,30.8,No,Yes
24.7,32,2.6,44,20,31,64,58,1013,1010.4,28.7,30,Yes,Yes
25.1,31.4,1.6,43,22,28,78,64,1012.7,1010.8,27.8,29.9,Yes,No
24.2,31.5,0.2,39,20,31,51,52,1013.6,1010.5,29.4,28.8,No,No
23.6,31.9,0,43,22,31,55,49,1013.4,1010.6,29.1,29.9,No,No
21.8,31.9,0,50,28,39,53,51,1013,1009.8,29.4,29.8,No,No
23.2,31.5,0.8,43,24,33,63,55,1012.3,1008.9,27.6,30.3,No,No
24,31.5,0.2,41,15,30,70,56,1011.8,1007.5,28,29.5,No,No
24.3,31.7,0.6,39,22,31,58,57,1012.2,1009.5,29.1,29.9,No,No
24.2,32,0,41,15,30,58,60,1014.4,1011.1,28.9,30.1,No,No
25.2,31.7,0,39,19,26,67,56,1014.5,1010.9,27.7,30.1,No,No
23.6,32.8,0,37,13,20,56,49,1011.8,1007.3,28.9,31.1,No,No
26.3,32.1,0,39,26,28,68,71,1007.7,1004.5,28.6,28,No,No
24.2,32.9,0.6,43,17,31,65,58,1007.6,1006.3,29.9,31.3,No,No
26.8,34.3,0,39,22,30,66,66,1011.1,1008.7,30,31.4,No,No
26.2,33.7,0,31,17,19,66,54,1013.9,1010.3,30.4,31.8,No,No
27.3,34,0,33,17,19,64,47,1013,1008,31.1,32.7,No,No
27.5,34.1,0,35,22,24,62,56,1011,1006.4,30.8,31.8,No,No
28.2,34.1,0,43,17,22,71,77,1008.2,1003.8,30.1,29.9,No,Yes
23.5,36.1,12.4,59,19,30,57,53,1005.1,1000.8,30.7,33.4,Yes,No
22.2,32.4,0,46,6,30,62,59,1008,1005.1,30,31.4,No,Yes
